date,time,central_pa,angular_width,linear_speed,speed_final,speed_20rs,acceleration,mass_g,kinetic_energy,mpa,links,remarks,year,month
2024-11-28,23:36:05,261,8,386,301,0,-46.5*1,----,----,261,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,11
2024-11-29,06:12:13,250,15,683,460,0,-66.4*1,----,----,244,C2 C3 PHTX DST Java Movie,Poor Event,2024,11
2024-11-29,10:12:05,348,127,287,540,468,8.9,----,----,360,C2 C3 PHTX DST Java Movie,Partial Halo,2024,11
2024-11-29,10:48:05,102,11,451,618,1528,93.1*1,----,----,106,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,11
2024-11-29,13:30:15,193,101,404,565,491,7.2,----,----,186,C2 C3 PHTX DST Java Movie,,2024,11
2024-11-29,18:48:05,247,12,443,272,0,-115.1*1,----,----,245,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,11
2024-11-29,19:24:06,104,15,658,514,0,-62.3*1,----,----,107,C2 C3 PHTX DST Java Movie,Poor Event,2024,11
2024-11-29,23:00:08,82,18,419,357,0,-40.8*1,----,----,79,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,11
2024-11-30,02:48:05,122,58,184,183,179,-0.1*1,----,----,116,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,11
2024-11-30,05:00:05,254,12,210,316,1080,47.4*1,----,----,253,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,11
2024-11-30,05:48:06,209,18,499,299,0,-23.5*1,----,----,203,C2 C3 PHTX DST Java Movie,Poor Event,2024,11
2024-11-30,11:12:05,109,10,668,530,180,-25.4*1,----,----,108,C2 C3 PHTX DST Java Movie,Poor Event,2024,11
2024-11-30,12:36:05,335,40,381,445,489,6.1*1,----,----,338,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,11
2024-11-30,14:36:05,201,36,294,277,0,-5.1*1,----,----,198,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,11
2024-11-30,16:48:05,110,8,267,325,711,19.0*1,----,----,110,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,11
2024-12-01,00:48:05,202,16,458,606,1022,40.4*1,----,----,201,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-01,01:25:55,300,24,295,339,561,10.6*1,----,----,302,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-01,03:12:05,286,101,373,256,37,-10.0*1,----,----,269,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-01,09:12:05,173,36,642,319,0,-120.6*1,----,----,175,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-01,09:48:05,185,27,229,270,361,4.0*1,----,----,182,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-01,19:00:05,121,37,224,280,619,14.8*1,----,----,121,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-01,19:48:05,192,24,250,188,0,-31.3*1,----,----,195,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-01,21:24:05,119,32,234,275,830,26.9*1,----,----,122,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-01,22:00:05,115,72,412,336,176,-8.5*1,----,----,103,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-02,04:36:05,256,32,317,329,370,1.8*1,----,----,247,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-02,06:48:05,121,77,247,175,0,-8.4*1,----,----,104,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-02,08:24:05,308,68,236,285,533,10.2*1,----,----,317,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-02,10:24:06,122,59,237,188,0,-15.4*1,----,----,122,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-02,11:00:05,236,13,283,267,180,-2.5*1,----,----,236,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-02,13:36:29,244,63,268,233,0,-7.1*1,----,----,255,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-02,16:36:05,116,68,485,120,0,-116.1*1,----,----,115,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-02,17:12:05,313,37,180,294,299,3.6*1,----,----,331,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-02,19:36:06,240,15,664,855,1729,118.5*1,----,----,243,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-03,01:24:05,257,55,594,387,265,-24.8*1,----,----,241,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-03,06:24:05,303,80,266,275,348,2.3*1,----,----,296,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-03,12:12:05,118,26,171,103,0,-19.8*1,----,----,118,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-03,16:00:05,259,110,240,209,0,-3.2*1,----,----,259,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-03,20:24:05,315,78,250,323,690,18.2*1,----,----,304,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-03,20:36:05,283,20,678,637,563,-8.3*1,----,----,282,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-04,04:00:06,239,26,147,130,0,-5.7*1,----,----,235,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-04,05:00:05,125,71,216,221,302,1.9*1,----,----,124,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-04,06:36:05,19,25,228,262,577,12.1*1,----,----,17,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-04,10:24:05,116,70,271,147,0,-16.5*1,----,----,106,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-04,11:24:06,230,58,212,169,0,-16.7*1,----,----,231,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-04,12:00:05,112,44,124,98,0,-2.5*1,----,----,106,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-04,15:00:05,314,18,305,312,392,2.7*1,----,----,318,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-04,18:12:05,284,145,199,171,0,-3.0*1,----,----,305,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-04,21:12:05,118,60,176,112,0,-11.4*1,----,----,105,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-04,23:12:05,240,21,213,263,741,22.4*1,----,----,242,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-04,23:36:05,148,61,392,609,1590,103.3*1,----,----,145,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-05,00:48:05,81,35,517,435,0,-20.9*1,----,----,80,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-05,01:48:05,237,25,253,279,348,2.9*1,----,----,229,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-05,02:24:05,28,150,556,375,129,-22.6*1,----,----,34,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-05,05:00:05,113,46,214,133,0,-17.0*1,----,----,112,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-05,08:48:05,230,49,235,286,546,10.9*1,----,----,232,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-05,11:00:05,234,111,381,424,460,4.1*1,----,----,238,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-05,15:48:06,162,169,800,673,708,-15.0,----,----,147,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-06,02:24:05,77,29,446,359,0,-22.6*1,----,----,76,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-06,04:17:18,3,83,190,175,0,-5.2*1,----,----,359,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-06,15:24:05,241,55,369,406,500,6.0*1,----,----,252,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-06,18:36:05,299,41,210,352,1030,43.2*1,----,----,308,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-06,21:36:06,173,11,410,410,415,0.2*1,----,----,176,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-07,01:36:06,255,57,350,359,386,1.3*1,----,----,256,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-07,03:48:07,273,106,269,311,307,1.7*1,----,----,269,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-07,07:36:05,37,32,364,246,0,-32.5*1,----,----,32,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-07,10:24:05,352,49,460,472,496,1.9*1,----,----,351,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-07,14:24:06,153,28,348,459,729,19.5*1,----,----,158,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-07,20:36:07,244,171,248,84,0,-14.2*1,----,----,208,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-08,01:25:30,5,38,340,410,527,8.6*1,----,----,356,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-08,05:24:05,134,12,333,373,555,9.2*1,----,----,134,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-08,09:24:05,246,286,728,481,683,-22.4,----,----,256,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-08,17:12:05,140,49,418,444,627,10.0*1,----,----,146,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-09,01:25:30,254,31,317,425,502,9.3*1,----,----,252,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-09,03:36:05,143,36,425,794,1847,143.7*1,----,----,144,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-09,04:12:05,276,17,347,405,464,5.5*1,----,----,276,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-09,06:36:05,144,52,285,205,0,-18.0*1,----,----,149,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-09,19:12:06,240,31,312,233,168,-5.3*1,----,----,230,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-10,00:00:05,155,26,306,151,0,-53.8*1,----,----,149,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-10,01:48:05,182,37,291,315,485,6.8*1,----,----,188,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-10,02:00:05,47,74,125,228,254,2.9*1,----,----,31,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-10,02:12:07,148,34,702,775,934,19.9*1,----,----,151,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-10,03:12:06,351,34,921,797,204,-43.6*1,----,----,352,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-10,03:12:06,148,55,762,741,742,-2.5*1,----,----,142,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-10,06:36:05,157,75,970,974,972,0.4,----,----,144,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-10,11:12:05,161,71,865,596,734,-29.0*1,----,----,147,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-10,15:12:05,22,62,275,285,392,3.5*1,----,----,18,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-10,16:00:05,163,38,449,591,864,27.3*1,----,----,165,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-10,18:12:06,158,49,556,252,0,-58.4*1,----,----,159,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-10,21:36:05,26,40,439,468,587,7.4*1,----,----,28,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-10,22:12:05,147,13,650,774,1425,73.0*1,----,----,154,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-11,05:24:05,12,24,244,246,256,0.3*1,----,----,10,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-11,05:24:05,170,72,220,221,250,0.6*1,----,----,169,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-11,06:24:06,172,81,818,774,794,-4.7*1,----,----,154,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-11,07:48:05,25,49,218,173,0,-4.6*1,----,----,22,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-11,12:00:05,151,138,279,226,129,-3.9*1,----,----,161,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-11,12:12:05,66,37,172,236,635,16.0*1,----,----,66,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-11,20:24:05,143,10,675,1006,2216,199.4*1,----,----,153,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-11,21:12:05,Halo,360,438,316,348,-7.5,----,----,174,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-12,01:36:05,17,32,150,112,0,-22.5*1,----,----,19,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-12,02:24:05,21,59,531,410,0,-18.9*1,----,----,35,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-12,06:48:05,145,12,603,441,0,-39.3*1,----,----,153,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-12,10:00:05,206,49,239,147,0,-15.2*1,----,----,214,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-12,10:48:05,117,123,229,230,236,0.2*1,----,----,95,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-12,23:42:05,83,49,722,620,702,-10.7*1,----,----,82,C2 C3 PHTX DST Java Movie,Poor Event; Only C3,2024,12
2024-12-12,23:48:06,28,46,691,788,1511,93.3*1,----,----,36,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-13,00:00:05,124,21,143,139,129,-0.2*1,----,----,128,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-13,00:00:05,173,36,366,342,327,-1.9*1,----,----,173,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-13,02:48:05,225,107,336,294,250,-3.4*1,----,----,222,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-13,03:47:12,168,49,758,737,737,-3.0*1,----,----,159,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-13,08:48:24,172,48,396,377,355,-1.9*1,----,----,173,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-13,13:25:55,261,17,325,304,0,-6.8*1,----,----,260,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-13,14:48:05,192,115,684,453,542,-23.7*1,----,----,158,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-13,16:00:05,257,38,115,0,0,-52.0*1,----,----,258,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-13,22:12:05,237,23,252,235,0,-5.6*1,----,----,232,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,00:12:05,173,38,172,199,451,7.5*1,----,----,167,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,01:25:55,34,23,172,157,0,-4.5*1,----,----,35,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,02:00:05,155,8,661,554,314,-20.2*1,----,----,161,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-14,02:24:05,173,41,239,303,688,18.3*1,----,----,169,C2 C3 PHTX DST Java Movie,Only C2,2024,12
2024-12-14,03:12:05,258,32,164,93,0,-35.5*1,----,----,256,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,04:00:05,233,20,364,286,0,-25.4*1,----,----,234,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-14,05:36:05,232,98,478,327,210,-14.6*1,----,----,227,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-14,08:24:05,148,23,122,0,0,-12.2*1,----,----,147,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,09:12:05,272,96,146,252,363,5.3*1,----,----,269,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-14,09:36:05,331,78,567,682,1021,34.1*1,----,----,323,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-14,12:48:05,148,101,110,112,125,0.2*1,----,----,157,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-14,15:36:05,257,45,205,297,903,33.1*1,----,----,257,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,18:00:05,247,69,188,149,0,-8.6*1,----,----,254,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-14,19:36:05,258,42,192,101,0,-15.2*1,----,----,256,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-14,21:48:05,257,54,187,112,0,-12.9*1,----,----,250,C2 C3 PHTX DST Java Movie,Only C2,2024,12
2024-12-14,22:12:05,142,36,181,220,281,2.5*1,----,----,145,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-14,23:48:05,42,35,305,164,0,-49.5*1,----,----,50,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-14,23:48:05,244,68,329,235,0,-50.9*1,----,----,244,C2 C3 PHTX DST Java Movie,Only C2,2024,12
2024-12-15,00:48:06,272,136,991,859,884,-21.4,----,----,280,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-15,05:36:05,256,44,228,149,0,-17.9*1,----,----,259,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-15,10:00:05,250,54,284,114,0,-16.5*1,----,----,247,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-15,14:36:05,Halo,360,899,716,775,-24.0,----,----,125,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-16,17:39:24,134,14,344,377,662,14.3*1,----,----,136,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-16,18:48:05,124,54,443,596,1305,67.1*1,----,----,123,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-16,21:48:05,37,26,265,308,551,10.5*1,----,----,40,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-17,00:00:05,281,16,487,489,498,0.5*1,----,----,277,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-17,04:36:05,103,62,349,361,370,1.0*1,----,----,104,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-17,05:36:05,58,41,224,113,0,-17.8*1,----,----,59,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-17,08:12:05,154,76,445,448,447,0.2*1,----,----,145,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-17,10:12:05,44,49,116,280,265,3.0*1,----,----,38,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-17,12:48:05,99,86,369,332,260,-4.0*1,----,----,101,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-17,16:00:05,Halo,360,1786,1283,1627,-108.0,----,----,177,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-17,22:12:05,113,22,85,85,98,0.1*1,----,----,112,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-18,01:36:32,115,33,94,84,0,-5.2*1,----,----,113,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-18,06:36:05,280,24,386,316,0,-12.7*1,----,----,285,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-18,12:48:05,246,18,338,355,502,6.2*1,----,----,247,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-18,15:12:05,249,51,493,628,1168,51.8*1,----,----,246,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-18,16:36:05,116,39,195,200,300,2.2*1,----,----,122,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-18,18:12:05,250,38,298,303,349,1.5*1,----,----,249,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-18,22:12:05,244,41,282,355,794,24.8*1,----,----,246,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-19,00:12:05,281,21,310,670,1171,57.2*1,----,----,284,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-19,01:25:55,73,139,276,207,0,-6.3*1,----,----,46,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-19,03:24:05,292,13,283,391,909,33.3*1,----,----,299,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-19,13:26:27,223,58,201,313,790,25.6*1,----,----,213,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-19,18:16:54,Halo,360,1078,906,1100,-44.5,----,----,189,C2 C3 PHTX DST Java Movie,Only C3,2024,12
2024-12-19,21:48:05,116,46,208,145,0,-6.1*1,----,----,117,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-19,23:12:06,30,16,362,264,0,-22.0*1,----,----,31,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-19,23:48:05,101,24,654,679,718,5.2*1,----,----,99,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-20,10:24:05,94,136,581,464,498,-9.9,----,----,104,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-20,14:00:05,46,28,161,59,0,-30.8*1,----,----,45,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-20,20:48:05,245,25,280,267,241,-1.1*1,----,----,246,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-20,22:24:05,105,27,324,296,162,-4.1*1,----,----,110,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-20,23:36:05,20,76,317,303,259,-1.7*1,----,----,12,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-20,23:48:05,247,25,296,198,0,-10.3*1,----,----,249,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-21,02:24:05,47,85,311,260,0,-6.9*1,----,----,42,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-21,04:48:05,248,27,281,374,624,16.9*1,----,----,248,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-21,09:48:05,41,197,449,297,267,-11.0,----,----,40,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-21,11:12:05,125,82,59,92,222,2.1*1,----,----,117,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-21,11:24:06,311,23,178,157,0,-5.0*1,----,----,312,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-21,11:36:05,255,56,866,652,179,-47.0*1,----,----,257,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-21,17:48:06,206,99,715,497,0,-37.0*1,----,----,195,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-21,19:48:05,43,200,607,393,552,-14.8,----,----,53,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-21,20:00:05,27,17,1109,1109,1109,0.1*1,----,----,28,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-21,23:48:05,142,77,237,219,0,-9.6*1,----,----,131,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-22,00:12:05,51,55,694,729,707,2.8*1,----,----,39,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-22,00:48:05,126,89,540,442,446,-9.1*1,----,----,115,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-22,03:12:05,218,91,435,280,0,-56.7*1,----,----,217,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-22,03:36:05,233,157,588,423,454,-13.9*1,----,----,234,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-22,06:24:05,98,30,350,376,481,5.1*1,----,----,100,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,10:36:05,100,26,501,373,0,-26.8*1,----,----,105,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,11:12:05,136,75,229,187,0,-16.5*1,----,----,143,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-22,14:36:05,149,57,350,398,481,5.9*1,----,----,141,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,15:12:05,213,25,354,447,461,6.1*1,----,----,213,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,16:00:05,314,59,205,213,223,0.5*1,----,----,321,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,16:48:05,330,81,103,258,260,3.0*1,----,----,329,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,17:48:05,161,86,454,285,170,-14.5*1,----,----,172,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-22,19:36:05,254,31,488,372,118,-14.9*1,----,----,265,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-22,21:36:05,161,85,155,81,0,-27.5*1,----,----,146,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-22,21:48:05,215,22,447,617,661,15.6*1,----,----,210,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-23,06:24:05,94,53,319,297,281,-1.5*1,----,----,98,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-23,11:24:05,Halo,360,688,510,582,-16.9*1,----,----,182,C2 C3 PHTX DST Java Movie,The width was changed on 2025/04/11.,2024,12
2024-12-23,20:00:05,227,22,814,949,1157,36.6*1,----,----,216,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-24,01:25:53,169,70,189,0,0,-44.3*1,----,----,156,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-24,03:24:05,143,44,433,339,0,-18.6*1,----,----,151,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-24,05:24:06,237,32,810,534,0,-112.7*1,----,----,227,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-24,08:24:06,242,26,498,518,588,4.9*1,----,----,240,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-24,09:24:05,173,88,255,246,116,-2.3*1,----,----,170,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-24,15:12:05,170,43,180,151,0,-8.7*1,----,----,170,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-24,20:12:07,209,62,1204,1057,1095,-23.7*1,----,----,212,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-25,04:00:05,121,18,401,435,688,13.9*1,----,----,120,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-25,04:48:05,171,194,551,368,167,-21.7*1,----,----,175,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-25,07:36:05,81,10,345,371,680,14.9*1,----,----,80,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-25,08:12:05,132,70,527,360,314,-15.2*1,----,----,157,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-25,08:24:05,107,61,523,398,344,-12.1*1,----,----,102,C2 C3 PHTX DST Java Movie,,2024,12
